46,2,207.23,245.25,98.91,46.339999999999975,1,1,1.0
47,2,207.21,245.24,98.91,46.339999999999975,1,1,1.0
48,2,207.19,245.23,98.91000000000003,46.33000000000001,1,1,1.0
49,2,207.17,245.21,98.91,46.34,1,1,1.0
50,2,207.14,245.2,98.92000000000002,46.329999999999984,1,1,1.0
51,2,207.12,245.18,98.90999999999997,46.339999999999975,1,1,1.0
52,2,207.1,245.17,98.91,46.33000000000001,1,1,1.0
53,2,207.08,245.15,98.91,46.34,1,1,1.0
54,2,207.06,245.14,98.91000000000003,46.33000000000004,1,1,1.0
55,2,207.04,245.12,98.91,46.339999999999975,1,1,1.0
55,4,936.24,223.63,23.75999999999999,65.94,1,1,1.0
56,2,207.01,245.11,98.91000000000003,46.329999999999984,1,1,1.0
56,4,929.1,223.63,30.899999999999977,68.57,1,1,1.0
57,2,206.99,245.09,98.90999999999997,46.34,1,1,1.0
57,4,924.6,223.63,35.39999999999998,71.26999999999998,1,1,1.0
58,2,206.97,245.08,98.91,46.34,1,1,1.0
58,4,921.9,223.63,38.10000000000002,71.26999999999998,1,1,1.0
59,2,206.95,245.06,98.91000000000003,46.339999999999975,1,1,1.0
59,4,920.1,223.63,39.89999999999998,72.17000000000002,1,1,1.0
60,2,206.93,245.05,98.90999999999997,46.339999999999975,1,1,1.0
60,4,910.3,223.63,49.700000000000045,73.97000000000003,1,1,1.0
61,2,206.9,245.04,98.91,46.33000000000001,1,1,1.0
61,4,904.95,223.63,55.049999999999955,74.87,1,1,1.0
62,2,206.88,245.02,98.91000000000003,46.34,1,1,1.0
62,4,899.6,223.63,60.39999999999998,75.76999999999998,1,1,1.0
63,2,206.86,245.01,98.90999999999997,46.329999999999984,1,1,1.0
63,4,896.0,223.63,64.0,76.67000000000002,1,1,1.0
64,2,206.84,244.99,98.91,46.339999999999975,1,1,1.0
64,4,888.0,223.63,72.0,79.37,1,1,1.0
65,2,206.82,244.98,98.91000000000003,46.33000000000001,1,1,1.0
65,4,880.0,223.63,80.0,81.17000000000002,1,1,1.0
66,2,206.79,244.96,98.91999999999999,46.34,1,1,1.0
66,4,873.8,223.63,86.20000000000005,82.07,1,1,1.0
67,2,206.77,244.95,98.91,46.329999999999984,1,1,1.0
67,4,868.5,223.63,91.5,82.97000000000003,1,1,1.0
68,2,206.75,244.93,98.91000000000003,46.339999999999975,1,1,1.0
68,4,863.1,223.63,96.89999999999998,86.47000000000003,1,1,1.0
69,2,206.73,244.92,98.91,46.34,1,1,1.0
69,4,856.0,223.63,104.0,87.37,1,1,1.0
70,2,206.71,244.9,98.91,46.34,1,1,1.0
70,4,850.7,223.63,109.29999999999995,88.26999999999998,1,1,1.0
71,2,206.68,244.89,98.92000000000002,46.34000000000003,1,1,1.0
71,4,846.2,223.63,113.79999999999995,87.37,1,1,1.0
72,2,206.66,244.87,98.91,46.339999999999975,1,1,1.0
72,4,836.4,223.63,123.60000000000002,89.17000000000002,1,1,1.0
73,2,206.64,244.86,98.91000000000003,46.339999999999975,1,1,1.0
73,4,831.1,223.63,128.89999999999998,90.97000000000003,1,1,1.0
74,2,206.62,244.85,98.90999999999997,46.33000000000001,1,1,1.0
74,4,824.0,223.63,136.0,91.87,1,1,1.0
75,2,206.6,244.83,98.91,46.34,1,1,1.0
75,4,815.1,223.63,144.89999999999998,94.57,1,1,1.0
76,2,206.58,244.82,98.91,46.329999999999984,1,1,1.0
76,4,808.0,223.63,152.0,97.26999999999998,1,1,1.0
77,2,206.55,244.8,98.90999999999997,46.339999999999975,1,1,1.0
77,4,800.0,223.63,160.0,98.17000000000002,1,1,1.0
78,2,206.53,244.79,98.91,46.33000000000001,1,1,1.0
78,4,793.74,220.07,162.68999999999994,98.17000000000002,1,1,1.0
79,2,206.51,244.77,98.91000000000003,46.34,1,1,1.0
79,4,783.9,220.07,172.52999999999997,102.63,1,1,1.0
80,2,206.49,244.76,98.90999999999997,46.329999999999984,1,1,1.0
80,4,780.34,228.98,167.19999999999993,96.43000000000004,1,1,1.0
81,2,206.47,244.74,98.91,46.339999999999975,1,1,1.0
81,4,769.64,231.65,172.56000000000006,96.42999999999998,1,1,1.0
82,2,206.44,244.73,98.91000000000003,46.34,1,1,1.0
82,4,761.62,233.44,167.20000000000005,96.43,1,1,1.0
83,2,206.42,244.71,98.91,46.34,1,1,1.0
83,4,750.93,234.33,189.47000000000003,96.42999999999998,1,1,1.0
84,2,206.4,244.7,98.91,46.34000000000003,1,1,1.0
84,4,743.8,237.0,189.47000000000003,96.43,1,1,1.0
85,2,206.38,244.68,98.91000000000003,46.339999999999975,1,1,1.0
85,4,731.33,240.57,192.16999999999996,96.43,1,1,1.0
86,2,206.36,244.67,98.90999999999997,46.34,1,1,1.0
86,4,720.63,241.46,193.97000000000003,96.42999999999998,1,1,1.0
86,5,698.32,257.5,33.8599999999999,37.420000000000016,1,1,1.0
87,2,206.33,244.66,98.91999999999999,46.33000000000001,1,1,1.0
87,4,713.5,240.57,193.89999999999998,96.43,1,1,1.0
87,5,692.97,258.39,33.860000000000014,37.420000000000016,1,1,0.0
88,2,206.31,244.64,98.91000000000003,46.34000000000003,1,1,1.0
88,4,706.38,240.57,193.01999999999998,96.43,1,1,1.0
88,5,678.71,260.17,33.870000000000005,37.41999999999996,1,1,0.0
89,2,206.29,244.63,98.91,46.329999999999984,1,1,1.0
89,4,697.46,244.13,195.74,96.43,1,1,1.0
89,5,668.02,261.06,33.860000000000014,37.43000000000001,1,1,0.0
90,2,206.27,244.61,98.91,46.339999999999975,1,1,1.0
90,4,684.99,243.2,210.01,106.30000000000001,1,1,1.0
90,5,654.65,262.84,33.870000000000005,37.43000000000001,1,1,0.0
91,2,206.25,244.6,98.91000000000003,46.33000000000001,1,1,1.0
91,4,672.51,245.87,217.11,103.60000000000002,1,1,1.0
91,5,640.4,262.84,33.860000000000014,37.43000000000001,1,1,0.0
92,2,206.22,244.58,98.91999999999999,46.34,1,1,1.0
92,4,657.37,250.33,217.11,103.6,1,1,1.0
92,5,624.36,263.73,33.860000000000014,37.43000000000001,1,1,0.0
93,2,206.2,244.57,98.91000000000003,46.329999999999984,1,1,1.0
93,4,646.67,253.89,217.11,103.60000000000002,1,1,1.0
93,5,618.12,265.51,33.860000000000014,37.43000000000001,1,1,0.0
94,2,206.18,244.55,98.90999999999997,46.339999999999975,1,1,1.0
94,4,647.56,250.33,211.74,101.77000000000001,1,1,1.0
94,5,600.26,265.51,57.07000000000005,37.43000000000001,1,1,0.0
95,2,206.16,244.54,98.91,46.34,1,1,1.0
95,4,632.42,253.0,220.68000000000006,112.5,1,1,1.0
95,5,591.35,265.51,57.069999999999936,37.43000000000001,1,1,0.0
96,2,206.14,244.52,98.91000000000003,46.34,1,1,1.0
96,4,619.94,247.7,229.55999999999995,112.46000000000004,1,1,1.0
96,5,578.87,268.19,57.07000000000005,37.420000000000016,1,1,0.0
97,2,206.12,244.51,98.90999999999997,46.34000000000003,1,1,1.0
97,4,607.46,257.5,231.33999999999992,106.23000000000002,1,1,1.0
97,5,569.07,266.41,57.069999999999936,37.41999999999996,1,1,0.0
98,2,206.09,244.49,98.91,46.339999999999975,1,1,1.0
98,4,598.55,259.2,229.55000000000007,105.42000000000002,1,1,1.0
98,5,556.6,266.41,57.069999999999936,37.41999999999996,1,1,0.0
99,2,206.07,244.48,98.91000000000003,46.34,1,1,1.0
99,4,580.7,257.5,242.0999999999999,122.30000000000001,1,1,1.0
99,5,539.67,266.41,57.07000000000005,37.41999999999996,1,1,0.0
100,2,206.05,244.47,98.90999999999997,46.33000000000001,1,1,1.0
100,4,567.33,260.17,242.0999999999999,122.30000000000001,1,1,1.0
100,5,527.19,268.19,57.069999999999936,37.420000000000016,1,1,0.0
101,2,206.03,244.45,98.91,46.34000000000003,1,1,1.0
101,4,561.99,260.17,242.10000000000002,122.30000000000001,1,1,1.0
101,5,515.61,271.75,57.069999999999936,37.43000000000001,1,1,0.0
102,2,206.01,244.44,98.91000000000003,46.329999999999984,1,1,1.0
102,4,548.62,264.63,242.10000000000002,122.30000000000001,1,1,1.0
102,5,501.35,273.53,99.85000000000002,37.43000000000001,1,1,0.0
103,2,205.98,244.42,98.91,46.34,1,1,1.0
103,4,538.82,266.41,242.0999999999999,122.29999999999995,1,1,1.0
103,5,489.76,273.53,96.24000000000001,37.43000000000001,1,1,0.0
104,2,205.96,244.41,98.91,46.33000000000001,1,1,1.0
104,4,524.56,265.97,249.23000000000002,122.29999999999995,1,1,1.0
104,5,477.29,274.42,94.50999999999993,37.43000000000001,1,1,0.0
105,2,205.94,244.39,98.91000000000003,46.34000000000003,1,1,1.0
105,4,510.3,265.52,256.35999999999996,122.30000000000001,1,1,1.0
105,5,463.03,274.42,94.50999999999999,37.43000000000001,1,1,0.0
106,2,205.92,244.38,98.91,46.329999999999984,1,1,1.0
106,4,499.61,268.19,256.36,122.30000000000001,1,1,1.0
106,5,445.21,272.64,94.51000000000005,37.43000000000001,1,1,0.0
107,2,205.9,244.36,98.91,46.339999999999975,1,1,1.0
107,4,478.23,270.87,279.56999999999994,122.30000000000001,1,1,1.0
107,5,433.18,272.2,94.51000000000005,37.420000000000016,1,1,0.0
108,2,205.87,244.35,98.92000000000002,46.34,1,1,1.0
108,4,455.1,269.08,310.69999999999993,146.32,1,1,1.0
108,5,421.15,271.75,94.50999999999999,37.43000000000001,1,1,0.0
109,2,205.85,244.33,98.91,46.34,1,1,1.0
109,4,439.95,274.43,289.34999999999997,141.87,1,1,1.0
109,5,403.33,275.32,94.50999999999999,37.420000000000016,1,1,0.0
110,2,205.83,244.32,98.91,46.34000000000003,1,1,1.0
110,4,427.48,274.43,300.02,144.08999999999997,1,1,1.0
110,5,392.63,276.21,94.51999999999998,37.420000000000016,1,1,0.0
110,6,915.74,210.27,44.25999999999999,69.49999999999997,1,1,1.0
110,7,608.32,254.82,109.59999999999991,18.720000000000027,1,1,0.0
111,2,205.81,244.31,98.91000000000003,46.329999999999984,1,1,1.0
111,4,415.0,274.43,310.70000000000005,146.32,1,1,1.0
111,5,379.27,277.99,94.50999999999999,37.43000000000001,1,1,0.0
111,6,915.52,210.27,44.25999999999999,69.49999999999997,1,1,1.0
111,7,599.41,254.82,109.60000000000002,18.720000000000027,1,1,0.0
112,2,205.79,244.29,98.91,46.34,1,1,1.0
112,4,396.29,274.43,310.69,146.32,1,1,1.0
112,5,361.4,277.99,107.03000000000003,37.43000000000001,1,1,0.0
112,6,915.3,210.27,44.25,69.49999999999997,1,1,1.0
112,7,586.93,257.5,109.60000000000002,18.70999999999998,1,1,0.0
113,2,205.76,244.28,98.92000000000002,46.33000000000001,1,1,1.0
113,4,386.49,274.43,310.68999999999994,146.32,1,1,1.0
113,5,348.03,277.99,107.04000000000002,37.43000000000001,1,1,0.0
113,6,915.08,210.27,44.25,69.49999999999997,1,1,1.0
113,7,572.67,258.39,109.61000000000001,18.710000000000036,1,1,0.0
114,2,205.74,244.26,98.90999999999997,46.34000000000003,1,1,1.0
114,4,364.21,277.11,310.7,146.31,1,1,1.0
114,5,334.98,276.94,107.29999999999995,37.639999999999986,1,1,0.0
114,6,914.85,210.27,44.25999999999999,69.49999999999997,1,1,1.0
114,7,562.87,258.39,109.61000000000001,18.710000000000036,1,1,0.0
115,2,205.72,244.25,98.91,46.329999999999984,1,1,1.0
115,4,338.4,280.67,325.81000000000006,163.22999999999996,1,1,1.0
115,5,318.25,277.73,107.56,37.849999999999966,1,1,0.0
115,6,895.2,210.27,64.79999999999995,69.49999999999997,1,1,1.0
115,7,547.72,261.06,109.61000000000001,18.70999999999998,1,1,0.0
116,2,205.7,244.23,98.91000000000003,46.34,1,1,1.0
116,4,329.49,283.34,325.80999999999995,163.23000000000002,1,1,1.0
116,5,304.43,277.57,107.82999999999998,38.06,1,1,1.0
116,6,892.08,210.42,66.41999999999996,68.91,1,1,1.0
116,7,542.38,262.84,109.60000000000002,18.720000000000027,1,1,0.0
117,2,205.68,244.22,98.90999999999997,46.33000000000001,1,1,1.0
117,4,305.43,281.58,341.82,170.34000000000003,1,1,1.0
117,5,282.79,277.41,108.07999999999998,38.25999999999999,1,1,1.0
117,6,888.96,210.56,68.03999999999996,68.32,1,1,1.0
117,7,527.52,263.73,113.17000000000007,21.96999999999997,1,1,0.0
118,2,205.66,244.2,98.91,46.34000000000003,1,1,1.0
118,4,288.5,286.04,341.82000000000005,170.32999999999998,1,1,1.0
118,5,273.68,279.92,108.34999999999997,38.47999999999996,1,1,1.0
118,6,885.84,210.71,69.65999999999997,67.72999999999999,1,1,1.0
118,7,512.66,264.62,116.75,25.230000000000018,1,1,0.0
119,2,205.63,244.19,98.91000000000003,46.329999999999984,1,1,1.0
119,4,275.13,286.93,341.83000000000004,170.33999999999997,1,1,1.0
119,5,258.56,279.53,108.62,38.690000000000055,1,1,1.0
119,6,882.72,210.86,71.27999999999997,67.13,1,1,1.0
119,7,497.8,265.52,120.32,28.480000000000018,1,1,0.0
120,2,205.61,244.17,98.90999999999997,46.34,1,1,1.0
120,4,247.51,272.7,368.59000000000003,189.02000000000004,1,1,1.0
120,5,235.51,283.6,108.88,38.89999999999998,1,1,1.0
120,6,879.61,211.01,72.88999999999999,66.54000000000002,1,1,1.0
120,7,480.9,265.52,137.22000000000003,33.78000000000003,1,1,0.0
121,2,205.59,244.16,98.91,46.34,1,1,1.0
121,4,226.12,278.05,368.59000000000003,189.01999999999998,1,1,1.0
121,5,221.72,285.45,109.14000000000001,39.110000000000014,1,1,1.0
121,6,876.49,211.16,74.50999999999999,65.94000000000003,1,1,1.0
121,7,467.5,265.52,150.62,37.379999999999995,1,1,0.0
122,2,205.57,244.14,98.91000000000003,46.34000000000003,1,1,1.0
122,4,201.17,272.75,397.08000000000004,204.12,1,1,1.0
122,5,214.17,284.32,109.4,39.31999999999999,1,1,1.0
122,6,872.03,212.05,74.50999999999999,65.94,1,1,1.0
122,7,438.99,262.84,135.51,37.360000000000014,1,1,0.0
123,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
123,4,170.87,280.77,397.09000000000003,204.12,1,1,1.0
123,5,186.9,284.97,109.66999999999999,39.539999999999964,1,1,1.0
123,6,864.9,212.94,74.51999999999998,65.94,1,1,1.0
123,7,433.6,264.6,120.39999999999998,36.5,1,1,0.0
124,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
124,4,146.82,284.33,397.08,204.12,1,1,1.0
124,5,172.87,288.94,109.93,39.74000000000001,1,1,1.0
124,6,858.67,215.17,77.63999999999999,65.91999999999999,1,1,1.0
124,7,420.23,267.27,120.39999999999998,36.5,1,1,0.0
125,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
125,4,125.43,276.3,438.96999999999997,217.5,1,1,1.0
125,5,156.76,291.12,110.19999999999999,39.95999999999998,1,1,1.0
125,6,852.43,217.4,80.7700000000001,65.9,1,1,1.0
125,7,401.52,267.27,120.39999999999998,36.5,1,1,0.0
126,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
126,4,96.02,283.43,438.97,217.5,1,1,1.0
126,5,132.46,291.52,120.23999999999998,40.170000000000016,1,1,1.0
126,6,846.19,218.29,80.76999999999998,65.9,1,1,1.0
126,7,385.48,269.95,120.39999999999998,36.5,1,1,1.0
127,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
127,4,68.4,290.56,438.97,217.5,1,1,1.0
127,5,123.3,293.71,118.06000000000002,40.370000000000005,1,1,1.0
127,6,839.95,219.18,80.77999999999997,65.89999999999998,1,1,1.0
127,7,371.22,271.73,120.39999999999998,36.5,1,1,1.0
128,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
128,4,44.34,298.58,438.97,217.50000000000006,1,1,1.0
128,5,98.7,298.26,115.88000000000001,40.59000000000003,1,1,1.0
128,6,834.16,219.18,80.76999999999998,65.89999999999998,1,1,1.0
128,7,362.31,272.62,120.39999999999998,36.5,1,1,1.0
129,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
129,4,0.0,298.58,483.31,241.42000000000002,1,1,1.0
129,5,86.57,299.26,113.70000000000002,40.79000000000002,1,1,1.0
129,6,828.37,219.18,80.76999999999998,65.89999999999998,1,1,1.0
129,7,347.17,274.4,120.39999999999998,36.5,1,1,1.0
130,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
130,4,0.0,298.58,469.9,237.82,1,1,1.0
130,5,61.1,297.58,132.9,41.0,1,1,1.0
130,6,823.9,219.18,85.24000000000001,65.89999999999998,1,1,1.0
130,7,332.91,274.4,124.88999999999999,41.80000000000001,1,1,1.0
131,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
131,4,0.0,298.58,460.1,237.82,1,1,1.0
131,5,44.17,302.03,132.89999999999998,41.01000000000005,1,1,1.0
131,6,814.99,220.07,85.24000000000001,65.90000000000003,1,1,1.0
131,7,318.65,274.4,124.89000000000004,41.80000000000001,1,1,1.0
132,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,1.0
132,4,0.0,298.58,454.8,237.82,1,1,1.0
132,5,22.78,304.71,132.9,41.0,1,1,1.0
132,6,807.0,220.07,93.23000000000002,65.90000000000003,1,1,1.0
132,7,304.39,276.18,124.90000000000003,41.80000000000001,1,1,1.0
133,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
133,4,0.0,298.58,408.5,240.52000000000004,1,1,1.0
133,5,6.74,304.71,132.89999999999998,41.0,1,1,1.0
133,6,798.98,220.07,93.23000000000002,65.90000000000003,1,1,1.0
133,7,288.35,277.97,124.89999999999998,41.789999999999964,1,1,1.0
134,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
134,4,0.0,305.71,404.02,228.92000000000002,1,1,1.0
134,5,0.5,303.8,118.6,45.47999999999996,1,1,1.0
134,6,787.4,220.96,93.23000000000002,65.9,1,1,1.0
134,7,269.64,273.5,132.06,46.25999999999999,1,1,1.0
135,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
135,4,0.0,298.58,388.9,238.71999999999997,1,1,1.0
135,5,0.5,303.8,100.8,45.47999999999996,1,1,1.0
135,6,783.83,221.85,93.2299999999999,65.91,1,1,1.0
135,7,255.38,274.39,132.06,46.27000000000004,1,1,1.0
136,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
136,4,0.0,298.58,373.8,230.71999999999997,1,1,1.0
136,5,0.5,303.8,78.5,45.47999999999996,1,1,1.0
136,6,780.27,222.74,93.23000000000002,65.90999999999997,1,1,1.0
136,7,236.67,276.17,132.06000000000003,46.26999999999998,1,1,1.0
137,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
137,4,0.0,298.58,356.0,223.62000000000006,1,1,1.0
137,5,0.5,303.8,62.5,45.47999999999996,1,1,1.0
137,6,769.57,224.53,93.2299999999999,65.9,1,1,1.0
137,7,212.61,277.06,132.06,46.26999999999998,1,1,1.0
138,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
138,4,0.0,315.51,356.0,223.62,1,1,1.0
138,5,0.5,303.8,42.9,45.47999999999996,1,1,1.0
138,6,763.34,225.86,93.23000000000002,65.90999999999997,1,1,1.0
138,7,203.7,277.95,132.06,46.27000000000004,1,1,1.0
139,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
139,4,0.0,315.51,316.8,215.59000000000003,1,1,1.0
139,5,0.5,303.8,27.8,45.47999999999996,1,1,1.0
139,6,757.1,227.2,93.23000000000002,65.90000000000003,1,1,1.0
139,7,186.32,281.07,132.06,46.26999999999998,1,1,1.0
139,8,719.7,487.4,135.44999999999993,50.79000000000008,1,1,1.0
140,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
140,4,0.0,334.2,297.2,190.7,1,1,1.0
140,6,750.86,227.64,93.23000000000002,65.91000000000003,1,1,1.0
140,7,168.95,284.19,132.06,46.26999999999998,1,1,1.0
140,8,719.7,487.4,141.69999999999993,50.79000000000008,1,1,1.0
141,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
141,4,0.0,334.2,267.8,176.40000000000003,1,1,1.0
141,6,744.62,228.09,93.23000000000002,65.9,1,1,1.0
141,7,151.13,283.3,132.06,46.26999999999998,1,1,1.0
141,8,719.7,487.4,154.19999999999993,50.79000000000008,1,1,1.0
142,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
142,4,0.0,334.2,245.5,196.90000000000003,1,1,1.0
142,6,737.49,227.2,93.23000000000002,65.90000000000003,1,1,1.0
142,7,134.2,285.08,132.05,46.27000000000004,1,1,1.0
142,8,719.7,487.4,165.79999999999995,50.79000000000008,1,1,1.0
143,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
143,4,0.0,334.2,227.7,192.40000000000003,1,1,1.0
143,6,729.47,226.31,93.23000000000002,65.89999999999998,1,1,1.0
143,7,121.72,285.97,132.06,46.26999999999998,1,1,1.0
143,8,719.7,487.4,175.5999999999999,50.79000000000008,1,1,1.0
144,2,205.55,244.13,98.90999999999997,46.34000000000003,1,1,0.0
144,4,0.0,334.2,198.3,201.3,1,1,1.0
